timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1746007616996,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616996,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616996,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616996,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007616997,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616997,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616997,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616997,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616997,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007616998,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616998,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616998,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616998,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616998,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007616999,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616999,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616999,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616999,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007616999,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617000,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617000,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617000,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617000,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617000,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617001,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617001,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617001,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617001,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617002,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617003,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617003,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617003,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617003,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617004,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617004,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617004,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617004,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617004,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617005,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617005,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617005,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617005,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617005,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617006,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617006,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617006,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617006,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617007,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617007,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617007,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617007,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617007,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617008,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617009,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617009,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617009,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617009,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617009,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617010,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617010,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617010,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617010,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617010,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617011,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617011,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617011,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617011,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617012,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617013,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617013,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617013,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617013,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617013,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,1
1746007617014,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617014,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-15,,false,Response was null,0,0,1,1,null,0,0,0
1746007617187,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617187,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617188,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617188,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617188,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617188,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617189,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617189,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617189,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617189,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617189,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617189,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617190,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617190,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617190,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617190,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617190,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617191,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617191,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617191,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617191,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617191,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617192,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617192,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617192,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617192,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617192,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617193,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617193,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617193,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617193,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617193,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617194,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617194,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617194,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617194,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617195,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617195,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617195,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617195,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617195,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617196,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617196,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617196,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617196,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617196,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617197,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617197,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617197,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617197,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617198,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617198,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617198,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617198,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617198,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617199,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617199,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617199,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617199,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617200,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617200,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617200,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617200,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617200,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617201,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617201,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617201,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617201,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617201,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617202,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617202,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617202,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617202,1,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617203,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617203,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617203,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617203,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617203,1,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
1746007617204,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617204,0,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617204,0,TCP Sampler,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617204,0,Neispravna komanda KRAJ 1,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,0
1746007617204,1,Neispravna komanda KRAJ 2,500,java.net.ConnectException: Connection refused,Grupa dretvi za kraj 1-16,,false,Response was null,0,0,1,1,null,0,0,1
